fullVisitorId;visitNumber;browser;operatingSystem;deviceCategory;subContinent;country;city;campaign;source;pageviews;bounces;newVisits;transactionRevenue;year;month;quarterMonth;day;weekday;time_range;Classifier
7052;1;5;6;0;6;63;166;0;0;1;1;1;0.0;2017;6;6;8;10701;0;0
7157;1;19;11;1;11;138;295;0;0;1;1;1;0.0;2017;6;6;8;10697;0;0
8657;1;5;6;0;11;138;172;0;23;3;0;1;0.0;2017;6;6;7;10686;4;0
7988;1;5;6;0;15;114;0;0;48;3;0;1;0.0;2017;6;6;8;10700;0;0
1419;1;5;9;0;17;96;295;0;23;1;1;1;0.0;2017;6;6;7;10683;4;0
2600;1;5;9;0;12;137;295;0;0;1;1;1;0.0;2017;6;6;7;10671;1;0
6897;5;5;1;2;11;138;295;1;23;1;1;0;0.0;2017;6;6;7;10689;3;0
5439;1;5;5;0;15;101;260;0;0;1;1;1;0.0;2017;6;6;7;10675;1;0
7296;1;5;1;2;11;138;59;0;23;1;1;1;0.0;2017;6;6;7;10693;3;0
1232;9;5;6;0;1;91;295;0;23;2;0;0;0.0;2017;6;6;7;10673;1;0
9718;1;5;6;0;11;138;148;0;23;2;0;1;0.0;2017;6;6;7;10682;4;0
3541;1;5;9;0;7;107;295;0;0;4;0;1;0.0;2017;6;6;8;10702;0;0
3399;1;5;9;0;17;55;175;0;23;1;1;1;0.0;2017;3;3;6;7719;1;0
3063;2;5;9;0;21;90;295;0;23;1;1;0;0.0;2017;3;3;6;7751;3;0
3076;1;5;6;0;7;115;295;0;23;1;1;1;0.0;2017;3;3;6;7720;1;0
7617;1;5;9;0;21;39;295;0;23;1;1;1;0.0;2017;3;3;6;7725;1;0
2158;1;5;9;0;6;127;0;0;23;1;1;1;0.0;2017;3;3;6;7724;1;0
8387;1;5;1;1;18;61;295;0;23;1;1;1;0.0;2017;3;3;6;7730;4;0
535;1;5;9;0;21;125;295;0;23;1;1;1;0.0;2017;3;3;6;7723;1;0
3679;2;5;6;0;1;5;259;0;23;1;1;0;0.0;2017;3;3;7;7761;0;0
3908;1;5;6;0;12;124;295;0;23;1;1;1;0.0;2017;3;3;6;7736;4;0
7022;1;5;6;0;11;138;172;0;48;1;1;1;0.0;2017;3;3;6;7752;3;0
1916;1;5;1;1;6;63;295;0;23;1;1;1;0.0;2017;3;3;6;7727;1;0
6535;1;5;6;0;11;138;295;0;0;1;1;1;0.0;2017;3;3;6;7732;4;0
3973;1;18;11;1;11;138;295;0;0;1;1;1;0.0;2017;3;3;7;7760;0;0
3493;1;18;11;1;11;138;148;0;23;1;1;1;0.0;2017;3;3;6;7744;3;0
6705;1;5;1;1;15;101;295;0;23;1;1;1;0.0;2017;3;3;6;7726;1;0
7797;3;8;9;0;18;14;295;0;23;1;1;0;0.0;2017;3;3;6;7728;4;0
7797;2;8;9;0;18;14;295;0;23;1;1;0;0.0;2017;3;3;6;7722;1;0
3478;1;20;1;1;17;55;295;0;23;1;1;1;0.0;2017;3;3;6;7743;3;0
5916;3;5;6;0;11;138;10;0;23;2;0;0;0.0;2017;3;3;6;7746;3;0
6698;5;5;9;0;11;138;295;0;0;2;0;0;0.0;2017;3;3;6;7735;4;0
6698;6;5;9;0;11;138;295;0;0;2;0;0;0.0;2017;3;3;6;7740;4;0
3120;1;18;11;1;11;138;172;0;23;2;0;1;0.0;2017;3;3;7;7759;0;0
8839;1;5;9;0;11;138;295;0;23;2;0;1;0.0;2017;3;3;7;7757;0;0
9271;1;5;9;0;17;9;0;0;23;2;0;1;0.0;2017;3;3;6;7741;4;0
4183;1;5;9;0;12;137;147;0;23;2;0;1;0.0;2017;3;3;6;7733;4;0
7064;1;18;11;1;11;138;295;0;23;2;0;1;0.0;2017;3;3;7;7754;0;0
9642;1;5;9;0;11;138;216;0;23;3;0;1;0.0;2017;3;3;6;7739;4;0
5001;2;5;1;1;11;138;59;0;23;3;0;0;0.0;2017;3;3;7;7762;0;0
6698;4;5;9;0;11;138;295;0;0;3;0;0;0.0;2017;3;3;6;7729;4;0
6311;2;18;11;1;11;138;295;0;16;3;0;0;0.0;2017;3;3;7;7758;0;0
3735;1;18;6;0;21;39;295;0;0;3;0;1;0.0;2017;3;3;6;7749;3;0
8443;1;18;11;1;15;56;295;0;0;2;0;1;0.0;2017;3;3;6;7734;4;0
3470;5;5;9;0;11;138;295;0;23;4;0;0;0.0;2017;3;3;6;7745;3;0
4294;1;18;11;1;11;138;148;0;23;4;0;1;0.0;2017;3;3;6;7721;1;0
9864;1;5;6;0;11;138;172;0;48;5;0;1;0.0;2017;3;3;6;7750;3;0
4810;1;5;9;0;14;22;160;0;0;3;0;1;0.0;2017;3;3;6;7731;4;0
3897;1;5;9;0;11;138;295;0;23;6;0;1;0.0;2017;3;3;7;7756;0;0
371;1;7;9;0;11;138;295;0;0;6;0;1;0.0;2017;3;3;7;7755;0;0
7442;1;5;9;0;6;63;248;0;63;6;0;1;0.0;2017;3;3;7;7764;1;0
7284;1;5;9;0;11;138;295;0;23;10;0;1;0.0;2017;3;3;6;7742;4;0
7386;1;5;9;0;11;138;295;0;0;17;0;1;0.0;2017;3;3;6;7747;3;0
3763;1;18;11;2;20;60;295;0;75;1;1;1;0.0;2017;3;3;7;7763;0;0
2037;1;5;9;0;10;2;295;0;75;1;1;1;0.0;2017;3;3;6;7737;4;0
5504;1;5;9;0;20;132;295;0;75;1;1;1;0.0;2017;3;3;6;7738;4;0
6806;1;5;5;0;7;135;295;0;75;1;1;1;0.0;2017;3;3;6;7748;3;0
6245;1;5;1;1;11;138;182;0;75;4;0;1;0.0;2017;3;3;7;7753;0;0
2236;11;5;6;0;12;137;147;0;23;1;1;0;0.0;2017;1;1;12;6122;4;0
3992;1;5;9;0;17;55;5;0;23;1;1;1;0.0;2017;1;1;12;6118;1;0
9545;1;5;1;1;15;78;135;0;23;1;1;1;0.0;2017;1;1;12;6121;1;0
8876;1;5;9;0;21;43;26;0;28;1;1;1;0.0;2017;1;1;12;6126;4;0
4139;2;19;11;1;11;138;295;0;0;1;1;0;0.0;2017;1;1;12;6127;4;0
5874;1;5;9;0;11;19;295;4;3;1;1;1;0.0;2017;1;1;12;6135;3;0
545;1;5;9;0;21;90;295;4;3;1;1;1;0.0;2017;1;1;12;6130;4;0
3806;2;9;9;0;11;138;295;4;3;1;1;0;0.0;2017;1;1;12;6125;4;0
916;1;19;11;1;15;78;135;0;0;1;1;1;0.0;2017;1;1;12;6120;1;0
2395;1;5;1;1;11;138;295;0;23;1;1;1;0.0;2017;1;1;12;6146;3;0
5656;2;18;11;1;15;129;19;0;23;1;1;0;0.0;2017;1;1;12;6123;4;0
6287;11;5;6;0;18;120;295;0;23;1;1;0;0.0;2017;1;1;12;6124;4;0
8975;1;5;9;0;11;138;295;0;23;2;0;1;0.0;2017;1;1;12;6139;3;0
314;1;18;6;0;11;138;295;4;3;2;0;1;0.0;2017;1;1;12;6133;4;0
6660;1;5;6;0;11;138;295;0;23;3;0;1;0.0;2017;1;1;12;6129;4;0
6264;1;5;9;0;11;138;231;0;23;3;0;1;0.0;2017;1;1;13;6148;2;0
5146;1;5;6;0;11;19;295;0;23;3;0;1;0.0;2017;1;1;12;6143;3;0
3806;3;9;9;0;11;138;295;0;5;3;0;0;0.0;2017;1;1;12;6128;4;0
2170;1;18;11;2;1;5;259;0;23;4;0;1;0.0;2017;1;1;12;6140;3;0
3133;3;5;6;0;11;138;172;0;48;5;0;0;0.0;2017;1;1;12;6136;3;0
357;1;5;1;1;11;138;172;0;0;7;0;1;0.0;2017;1;1;13;6147;2;0
9902;1;5;6;0;11;138;172;0;16;8;0;1;0.0;2017;1;1;13;6151;0;0
1005;1;5;5;0;11;138;129;0;23;7;0;1;0.0;2017;1;1;12;6131;4;0
9994;1;18;11;1;11;138;295;0;23;8;0;1;0.0;2017;1;1;12;6119;1;0
5571;1;18;6;0;21;43;0;0;23;7;0;1;0.0;2017;1;1;12;6137;3;0
7834;1;7;9;0;11;138;150;0;5;10;0;1;0.0;2017;1;1;13;6149;2;0
1005;2;5;5;0;11;138;129;0;48;12;0;0;0.0;2017;1;1;12;6132;4;0
6537;1;5;1;1;11;138;227;3;23;13;0;1;0.0;2017;1;1;13;6152;1;0
7162;1;5;5;0;11;138;172;0;48;35;0;1;0.0;2017;1;1;12;6142;3;0
8909;1;5;1;1;14;3;295;0;75;1;1;1;0.0;2017;1;1;12;6144;3;0
5610;1;5;9;0;6;52;110;0;75;1;1;1;0.0;2017;1;1;13;6150;0;0
3270;2;7;9;0;11;138;295;0;75;1;1;0;0.0;2017;1;1;12;6145;3;0
3270;1;7;9;0;11;138;295;0;75;1;1;1;0.0;2017;1;1;12;6141;3;0
9927;1;3;1;1;21;11;295;0;45;1;1;1;0.0;2017;1;1;12;6138;3;0
8700;1;3;1;1;11;138;148;0;45;1;1;1;0.0;2017;1;1;13;6153;1;0
2963;1;5;9;0;11;138;295;0;75;9;0;1;0.0;2017;1;1;12;6134;4;0
4314;1;5;1;1;21;125;294;0;23;1;1;1;0.0;2017;6;6;20;11013;1;0
302;1;5;9;0;21;90;295;0;23;1;1;1;0.0;2017;6;6;20;11031;3;0
1248;1;18;6;0;12;124;295;0;23;1;1;1;0.0;2017;6;6;20;11019;4;0
3742;1;5;6;0;12;30;295;0;23;1;1;1;0.0;2017;6;6;20;11020;4;0
862;1;8;9;0;7;107;295;0;23;1;1;1;0.0;2017;6;6;20;11016;1;0
6949;1;5;9;0;4;65;295;4;3;1;1;1;0.0;2017;6;6;20;11014;1;0
6045;1;5;9;0;18;120;152;0;5;1;1;1;0.0;2017;6;6;20;11025;4;0
1184;5;5;6;0;11;138;230;0;0;1;1;0;0.0;2017;6;6;20;11036;3;0
4914;1;5;9;0;17;55;295;4;3;1;1;1;0.0;2017;6;6;20;11018;1;0
9162;2;5;1;1;17;55;181;0;23;1;1;0;0.0;2017;6;6;20;11026;4;0
5550;1;8;9;0;21;39;295;0;5;1;1;1;0.0;2017;6;6;20;11021;4;0
406;3;5;11;2;11;19;295;0;23;1;1;0;0.0;2017;6;6;20;11033;3;0
2443;1;5;1;1;11;138;295;0;23;1;1;1;0.0;2017;6;6;21;11038;0;0
8176;1;18;11;1;11;138;295;0;23;1;1;1;0.0;2017;6;6;21;11039;0;0
3380;1;18;11;1;2;104;295;0;23;1;1;1;0.0;2017;6;6;20;11022;4;0
4401;1;5;9;0;15;142;109;0;23;1;1;1;0.0;2017;6;6;20;11023;4;0
3440;1;5;9;0;11;138;182;0;23;1;1;1;0.0;2017;6;6;20;11017;1;0
1833;1;7;9;0;7;102;134;0;23;2;0;1;0.0;2017;6;6;20;11015;1;0
6619;1;5;1;1;1;5;259;0;23;2;0;1;0.0;2017;6;6;20;11030;3;0
3865;1;5;6;0;12;137;295;0;67;2;0;1;0.0;2017;6;6;20;11028;3;0
5475;1;18;11;1;1;5;295;0;0;2;0;1;0.0;2017;6;6;21;11040;0;0
4734;1;5;5;0;11;138;172;0;0;2;0;1;0.0;2017;6;6;20;11034;3;0
9668;1;5;9;0;6;21;295;0;23;1;1;1;0.0;2017;6;6;20;11012;1;0
9162;1;5;1;1;17;55;181;0;23;3;0;1;0.0;2017;6;6;20;11024;4;0
4734;2;5;5;0;11;138;172;0;0;3;0;0;0.0;2017;6;6;20;11035;3;0
2269;1;5;6;0;11;138;182;0;23;4;0;1;0.0;2017;6;6;20;11027;4;0
9732;8;5;9;0;11;138;295;0;0;7;0;0;0.0;2017;6;6;20;11032;3;0
8665;2;5;9;0;11;19;295;0;23;10;0;0;0.0;2017;6;6;21;11037;0;0
1184;4;5;6;0;11;138;230;0;0;14;0;0;0.0;2017;6;6;20;11029;3;0
5587;3;5;9;0;21;39;158;0;74;1;1;0;0.0;2016;12;12;1;4779;1;0
8833;1;5;6;0;20;110;295;0;23;1;1;1;0.0;2016;12;12;2;4811;0;0
1622;1;5;9;0;12;59;83;0;23;1;1;1;0.0;2016;12;12;1;4786;4;0
4175;1;5;9;0;17;55;181;0;23;1;1;1;0.0;2016;12;12;1;4771;1;0
8718;1;5;9;0;14;15;295;0;0;1;1;1;0.0;2016;12;12;2;4815;1;0
2228;1;5;6;0;12;137;295;0;23;1;1;1;0.0;2016;12;12;1;4784;1;0
7903;1;8;9;0;15;114;250;4;3;1;1;1;0.0;2016;12;12;2;4814;0;0
5831;1;5;9;0;17;55;295;4;3;1;1;1;0.0;2016;12;12;2;4813;0;0
4271;1;5;6;0;11;138;295;0;23;1;1;1;0.0;2016;12;12;2;4809;0;0
7075;1;5;1;1;17;55;112;0;0;1;1;1;0.0;2016;12;12;1;4783;1;0
3430;1;18;11;1;12;137;295;0;23;1;1;1;0.0;2016;12;12;1;4803;3;0
4194;1;11;9;0;19;44;295;0;23;2;0;1;0.0;2016;12;12;1;4777;1;0
3426;1;5;9;0;11;138;295;4;3;2;0;1;0.0;2016;12;12;1;4789;4;0
2820;2;5;9;0;11;138;295;0;0;2;0;0;0.0;2016;12;12;1;4791;4;0
2765;1;18;11;1;21;43;295;0;23;2;0;1;0.0;2016;12;12;1;4799;3;0
5470;1;18;11;1;11;138;182;0;23;3;0;1;0.0;2016;12;12;1;4800;3;0
4392;1;5;6;0;11;138;295;0;0;4;0;1;0.0;2016;12;12;1;4792;4;0
7066;1;5;6;0;11;138;172;0;48;5;0;1;0.0;2016;12;12;2;4810;0;0
4975;1;18;11;2;11;138;295;0;23;4;0;1;0.0;2016;12;12;1;4798;4;0
2412;1;18;6;0;12;137;295;0;23;4;0;1;0.0;2016;12;12;1;4801;3;0
2107;1;5;6;0;11;138;257;0;48;6;0;1;0.0;2016;12;12;2;4806;2;0
5587;2;5;9;0;21;39;158;0;74;5;0;0;0.0;2016;12;12;1;4775;1;0
5106;1;5;6;0;11;138;172;0;23;8;0;1;0.0;2016;12;12;1;4802;3;0
4797;2;19;11;1;6;63;166;0;0;6;0;0;0.0;2016;12;12;2;4808;0;0
5739;34;5;9;0;11;138;225;0;0;10;0;0;0.0;2016;12;12;1;4790;4;0
8311;1;5;1;1;17;55;112;0;23;7;0;1;0.0;2016;12;12;1;4778;1;0
8321;1;5;6;0;11;138;129;0;48;14;0;1;0.0;2016;12;12;1;4797;4;0
1073;1;18;6;0;14;15;295;0;75;1;1;1;0.0;2016;12;12;1;4774;1;0
5266;1;5;9;0;15;142;295;0;75;1;1;1;0.0;2016;12;12;1;4787;4;0
7436;1;5;9;0;14;15;295;0;75;1;1;1;0.0;2016;12;12;1;4794;4;0
348;1;18;6;0;18;112;295;0;75;1;1;1;0.0;2016;12;12;1;4773;1;0
8397;1;18;6;0;15;142;106;0;75;1;1;1;0.0;2016;12;12;2;4812;0;0
8315;1;18;6;0;7;10;295;0;75;2;0;1;0.0;2016;12;12;2;4807;2;0
2198;2;5;9;0;18;112;23;0;75;2;0;0;0.0;2016;12;12;1;4795;4;0
7936;1;5;9;0;17;55;295;0;75;2;0;1;0.0;2016;12;12;1;4772;1;0
8111;1;18;6;0;18;112;23;0;75;2;0;1;0.0;2016;12;12;1;4781;1;0
8115;2;5;9;0;15;129;295;0;75;2;0;0;0.0;2016;12;12;1;4785;1;0
7685;1;18;6;0;15;142;109;0;75;2;0;1;0.0;2016;12;12;1;4793;4;0
1170;1;18;6;0;17;55;175;0;75;2;0;1;0.0;2016;12;12;1;4796;4;0
2585;1;18;6;0;15;142;109;0;75;2;0;1;0.0;2016;12;12;1;4780;1;0
645;1;18;6;0;15;129;295;0;75;2;0;1;0.0;2016;12;12;1;4776;1;0
7511;1;5;9;0;15;114;0;0;75;2;0;1;0.0;2016;12;12;1;4788;4;0
4481;1;18;6;0;15;78;295;0;75;3;0;1;0.0;2016;12;12;1;4805;3;0
5694;1;18;6;0;15;142;75;0;75;4;0;1;0.0;2016;12;12;1;4782;1;0
5307;1;5;9;0;11;138;182;0;75;4;0;1;0.0;2016;12;12;1;4804;3;0
7465;20;5;6;0;12;59;83;0;23;1;1;0;0.0;2017;1;1;27;6554;1;0
7465;21;5;6;0;12;59;83;0;23;1;1;0;0.0;2017;1;1;27;6559;4;0
4336;1;18;6;0;11;138;295;0;0;1;1;1;0.0;2017;1;1;27;6566;3;0
7736;2;18;6;0;11;19;271;0;0;1;1;0;0.0;2017;1;1;28;6573;0;0
4679;1;18;11;1;11;138;231;0;0;1;1;1;0.0;2017;1;1;27;6557;4;0
7735;2;5;6;0;21;43;295;0;23;1;1;0;0.0;2017;1;1;27;6562;3;0
2632;1;5;1;1;11;138;295;0;23;1;1;1;0.0;2017;1;1;27;6563;3;0
2066;1;5;9;0;12;59;295;0;23;1;1;1;0.0;2017;1;1;27;6553;1;0
2192;1;18;11;2;11;138;295;0;23;2;0;1;0.0;2017;1;1;28;6570;0;0
6998;4;5;6;0;11;138;148;0;0;2;0;0;0.0;2017;1;1;28;6574;0;0
2472;1;8;9;0;12;137;295;0;23;2;0;1;0.0;2017;1;1;27;6556;4;0
5907;1;8;9;0;7;28;295;0;23;2;0;1;0.0;2017;1;1;27;6565;3;0
2015;1;9;9;0;11;138;295;0;0;3;0;1;0.0;2017;1;1;27;6558;4;0
3121;1;5;6;0;1;5;295;0;23;4;0;1;0.0;2017;1;1;27;6568;3;0
8408;1;5;11;1;11;138;295;0;23;5;0;1;0.0;2017;1;1;28;6571;0;0
3996;1;5;1;1;11;138;172;0;16;5;0;1;0.0;2017;1;1;27;6561;4;0
3737;3;5;9;0;11;138;295;0;23;7;0;0;0.0;2017;1;1;27;6567;3;0
4014;1;5;9;0;14;15;295;0;75;1;1;1;0.0;2017;1;1;27;6564;3;0
1081;1;5;9;0;18;61;295;0;75;1;1;1;0.0;2017;1;1;27;6555;1;0
5248;1;5;9;0;18;120;20;0;75;1;1;1;0.0;2017;1;1;27;6552;1;0
9981;1;5;9;0;15;129;19;0;75;1;1;1;0.0;2017;1;1;28;6572;0;0
2506;1;8;9;0;10;86;295;0;75;1;1;1;0.0;2017;1;1;27;6560;4;0
5565;1;5;6;0;21;43;295;0;75;1;1;1;0.0;2017;1;1;28;6569;0;0
3180;1;5;9;0;16;118;295;0;75;2;0;1;0.0;2017;1;1;27;6551;1;0
5468;1;5;9;0;21;43;295;0;23;1;1;1;0.0;2016;11;11;14;3881;4;0
7054;1;5;6;0;12;59;83;0;23;1;1;1;0.0;2016;11;11;14;3878;4;0
5708;1;9;9;0;18;61;295;0;23;1;1;1;0.0;2016;11;11;14;3891;4;0
4020;5;5;9;0;12;137;295;0;23;1;1;0;0.0;2016;11;11;14;3884;4;0
8233;1;18;6;0;21;11;40;0;23;1;1;1;0.0;2016;11;11;14;3876;1;0
3798;1;5;6;0;11;138;295;0;0;1;1;1;0.0;2016;11;11;15;3909;0;0
3814;1;5;9;0;11;138;295;0;0;1;1;1;0.0;2016;11;11;14;3896;3;0
5900;1;5;9;0;21;90;8;0;23;1;1;1;0.0;2016;11;11;14;3882;4;0
2750;1;5;1;1;10;33;295;0;23;1;1;1;0.0;2016;11;11;14;3895;4;0
9972;1;5;9;0;6;21;295;0;23;1;1;1;0.0;2016;11;11;15;3919;1;0
3556;1;5;9;0;11;138;295;0;23;1;1;1;0.0;2016;11;11;14;3885;4;0
8559;1;5;5;0;7;135;295;0;5;1;1;1;0.0;2016;11;11;14;3893;4;0
9373;1;18;11;1;11;138;295;0;23;1;1;1;0.0;2016;11;11;15;3916;0;0
2264;9;5;11;2;11;138;295;0;23;1;1;0;0.0;2016;11;11;14;3879;4;0
5739;27;5;9;0;11;138;225;0;0;1;1;0;0.0;2016;11;11;14;3883;4;0
2132;1;18;6;0;11;138;295;0;23;3;0;1;0.0;2016;11;11;15;3907;0;0
3207;2;5;9;0;21;11;40;0;5;4;0;0;0.0;2016;11;11;14;3873;1;0
7541;1;5;1;1;11;138;295;0;23;3;0;1;0.0;2016;11;11;14;3888;4;0
7637;1;5;9;0;11;138;289;0;23;4;0;1;0.0;2016;11;11;14;3887;4;0
9185;1;5;6;0;11;138;245;0;23;3;0;1;0.0;2016;11;11;14;3892;4;0
2154;1;5;9;0;11;138;86;0;0;5;0;1;0.0;2016;11;11;15;3903;2;0
3207;1;5;9;0;21;11;40;0;23;5;0;1;0.0;2016;11;11;14;3872;1;0
9898;4;18;6;0;18;61;295;0;23;5;0;0;0.0;2016;11;11;14;3886;4;0
6298;1;5;1;1;11;138;182;0;0;4;0;1;0.0;2016;11;11;15;3906;0;0
3005;1;18;11;1;21;39;295;0;23;4;0;1;0.0;2016;11;11;14;3902;3;0
3207;3;5;9;0;21;11;40;0;23;6;0;0;0.0;2016;11;11;14;3875;1;0
7637;2;5;9;0;11;138;289;0;5;12;0;0;0.0;2016;11;11;14;3889;4;0
2768;1;5;5;0;11;138;182;0;48;12;0;1;0.0;2016;11;11;14;3899;3;0
9898;5;18;6;0;18;61;295;0;23;13;0;0;0.0;2016;11;11;14;3890;4;0
6022;1;5;6;0;20;136;82;0;23;22;0;1;0.0;2016;11;11;14;3898;3;0
209;1;5;9;0;11;138;295;0;23;20;0;1;0.0;2016;11;11;14;3897;3;0
5929;1;18;6;0;15;114;295;0;75;1;1;1;0.0;2016;11;11;15;3912;0;0
9665;1;5;9;0;7;135;128;0;75;1;1;1;0.0;2016;11;11;14;3900;3;0
9573;1;18;6;0;14;20;295;0;75;1;1;1;0.0;2016;11;11;15;3918;0;0
1434;1;5;9;0;15;142;109;0;75;1;1;1;0.0;2016;11;11;15;3917;0;0
3857;1;18;6;0;20;110;295;0;75;1;1;1;0.0;2016;11;11;15;3913;0;0
866;1;5;9;0;15;129;19;0;75;1;1;1;0.0;2016;11;11;15;3914;0;0
6216;1;5;9;0;15;142;109;0;75;1;1;1;0.0;2016;11;11;15;3910;0;0
4028;1;5;9;0;1;5;259;0;75;1;1;1;0.0;2016;11;11;14;3894;4;0
9055;1;5;9;0;10;86;295;0;75;2;0;1;0.0;2016;11;11;14;3901;3;0
5364;1;18;6;0;4;65;295;0;75;2;0;1;0.0;2016;11;11;14;3880;4;0
3549;1;5;9;0;20;132;295;0;75;2;0;1;0.0;2016;11;11;15;3904;0;0
2757;1;18;6;0;15;142;104;0;75;2;0;1;0.0;2016;11;11;15;3911;0;0
3639;1;18;6;0;17;55;295;0;75;2;0;1;0.0;2016;11;11;14;3874;1;0
7771;1;18;6;0;15;129;0;0;75;2;0;1;0.0;2016;11;11;15;3908;0;0
573;1;18;6;0;18;112;23;0;75;2;0;1;0.0;2016;11;11;14;3877;1;0
5297;1;18;6;0;15;129;295;0;75;2;0;1;0.0;2016;11;11;15;3915;0;0
6209;1;18;6;0;15;142;295;0;75;3;0;1;0.0;2016;11;11;15;3905;0;0
3960;1;5;1;1;17;55;25;0;23;12;0;1;0.0;2017;7;7;28;12160;4;0
6912;1;5;6;0;11;138;195;0;23;4;0;1;0.0;2017;7;7;28;12167;4;0
1097;2;5;9;0;11;138;295;0;75;1;1;0;0.0;2017;7;7;29;12180;0;0
9396;3;5;6;0;2;31;152;0;23;10;0;0;0.0;2017;7;7;28;12162;4;0
3040;1;5;9;0;17;55;295;0;23;3;0;1;0.0;2017;7;7;28;12164;4;0
2232;1;5;1;1;17;55;295;0;23;3;0;1;0.0;2017;7;7;29;12171;0;0
6804;2;10;9;0;7;135;295;0;75;4;0;0;0.0;2017;7;7;28;12165;4;0
6804;1;10;9;0;7;135;295;0;75;4;0;1;0.0;2017;7;7;28;12163;4;0
8801;1;5;11;1;11;138;111;0;23;7;0;1;0.0;2017;7;7;29;12173;0;0
8353;1;18;11;1;11;138;230;0;23;6;0;1;0.0;2017;7;7;28;12166;4;0
6425;1;5;6;0;11;138;295;0;0;8;0;1;0.0;2017;7;7;28;12157;1;0
5312;1;5;1;1;17;55;175;0;0;6;0;1;0.0;2017;7;7;28;12156;1;0
8418;1;5;6;0;21;43;26;0;23;11;0;1;0.0;2017;7;7;28;12155;1;0
5803;20;18;11;2;11;138;231;1;23;19;0;0;0.0;2017;7;7;29;12174;0;0
4631;1;18;11;1;11;138;182;0;0;27;0;1;0.0;2017;7;7;29;12172;0;0
1621;1;5;9;0;17;55;295;0;23;1;1;1;0.0;2017;7;7;28;12158;1;0
5238;1;5;1;1;17;55;57;0;23;1;1;1;0.0;2017;7;7;29;12178;0;0
8533;1;5;9;0;17;55;0;0;23;1;1;1;0.0;2017;7;7;29;12177;0;0
7290;1;5;6;0;11;138;257;3;23;1;1;1;0.0;2017;7;7;28;12169;4;0
1180;1;5;6;0;17;55;0;0;23;1;1;1;0.0;2017;7;7;29;12176;0;0
2404;1;5;9;0;12;137;147;0;23;1;1;1;0.0;2017;7;7;28;12161;4;0
692;1;9;9;0;6;63;295;4;3;1;1;1;0.0;2017;7;7;29;12179;0;0
1795;1;5;1;1;11;138;231;0;0;3;0;1;0.0;2017;7;7;29;12175;0;0
8401;1;5;9;0;18;61;295;0;23;1;1;1;0.0;2017;7;7;28;12159;4;0
4323;1;5;6;0;12;137;147;0;23;1;1;1;0.0;2017;7;7;28;12170;3;0
8730;1;5;9;0;6;127;295;0;75;1;1;1;0.0;2017;7;7;28;12154;1;0
3284;1;5;9;0;12;35;295;0;23;2;0;1;0.0;2017;7;7;28;12168;4;0
7816;1;18;6;0;21;43;295;0;23;1;1;1;0.0;2016;11;11;6;3511;4;0
4475;1;5;9;0;11;138;182;0;68;1;1;1;0.0;2016;11;11;6;3500;1;0
831;1;5;1;1;11;138;0;0;0;1;1;1;0.0;2016;11;11;6;3522;3;0
3714;1;5;9;0;12;124;295;0;23;1;1;1;0.0;2016;11;11;6;3523;3;0
9501;2;5;11;1;11;138;295;0;23;1;1;0;0.0;2016;11;11;6;3530;3;0
6248;4;18;11;1;11;138;295;0;23;1;1;0;0.0;2016;11;11;6;3524;3;0
5542;1;5;1;1;12;137;147;0;23;1;1;1;0.0;2016;11;11;6;3497;1;0
5408;1;18;6;0;11;138;295;0;23;1;1;1;0.0;2016;11;11;7;3534;2;0
6835;2;18;11;1;21;90;295;0;23;1;1;0;0.0;2016;11;11;6;3506;1;0
6835;3;18;11;1;21;90;295;0;23;1;1;0;0.0;2016;11;11;6;3519;4;0
7211;1;18;11;2;6;63;295;0;23;2;0;1;0.0;2016;11;11;6;3510;4;0
5943;1;5;9;0;6;63;295;0;23;2;0;1;0.0;2016;11;11;6;3508;1;0
8245;1;8;9;0;11;19;295;0;0;2;0;1;0.0;2016;11;11;6;3529;3;0
231;1;5;9;0;2;26;0;0;23;4;0;1;0.0;2016;11;11;6;3525;3;0
6774;1;5;1;1;18;112;295;0;23;4;0;1;0.0;2016;11;11;6;3526;3;0
5592;2;5;6;0;11;138;230;0;16;4;0;0;0.0;2016;11;11;6;3520;4;0
9728;1;5;1;1;11;138;257;3;23;26;0;1;0.0;2016;11;11;7;3533;2;0
4143;1;5;9;0;10;86;295;0;75;1;1;1;0.0;2016;11;11;6;3515;4;0
6170;1;18;6;0;10;2;295;0;75;1;1;1;0.0;2016;11;11;6;3521;3;0
7439;1;5;1;1;15;142;269;0;75;1;1;1;0.0;2016;11;11;6;3496;1;0
5780;1;18;6;0;15;129;174;0;75;1;1;1;0.0;2016;11;11;6;3528;3;0
466;1;18;6;0;15;129;295;0;75;1;1;1;0.0;2016;11;11;6;3514;4;0
4544;1;5;9;0;15;142;109;0;75;1;1;1;0.0;2016;11;11;6;3513;4;0
7387;1;5;9;0;14;15;295;0;75;1;1;1;0.0;2016;11;11;6;3499;1;0
9683;1;5;9;0;20;132;295;0;75;1;1;1;0.0;2016;11;11;6;3505;1;0
5960;1;5;9;0;20;7;17;0;75;1;1;1;0.0;2016;11;11;7;3540;1;0
4074;1;5;9;0;7;135;295;0;75;1;1;1;0.0;2016;11;11;6;3503;1;0
6946;1;18;6;0;7;135;295;0;75;1;1;1;0.0;2016;11;11;6;3509;4;0
2957;1;18;6;0;15;142;109;0;75;1;1;1;0.0;2016;11;11;7;3537;0;0
