visitNumber;browser;operatingSystem;isMobile;continent;country;city;networkDomain;source;medium;keyword;referralPath;adContent;pageviews;newVisits;transactionRevenue;year;day;weekday;time_range
1;5;5;False;2;138;172;0;0;0;85;197;11;4;1.0;0.0;2016;19;0;4
1;5;6;False;2;138;227;0;23;5;4;197;11;5;1.0;0.0;2016;19;0;4
5;5;6;False;2;138;230;339;48;6;85;0;11;5;0.0;0.0;2016;19;0;0
1;7;9;False;2;19;192;0;0;0;85;197;11;5;1.0;0.0;2016;19;0;3
3;5;6;False;3;127;0;0;0;0;85;197;11;5;0.0;0.0;2016;19;0;1
2;5;9;False;4;30;295;15;23;5;4;197;11;5;0.0;0.0;2016;19;0;1
1;5;9;False;5;91;295;1305;48;6;85;0;11;6;1.0;0.0;2016;19;0;3
8;5;6;False;2;138;295;0;50;6;85;0;11;6;0.0;0.0;2016;19;0;4
1;5;6;False;2;138;257;0;0;0;85;197;11;6;1.0;0.0;2016;19;0;4
7;5;9;False;2;138;48;1212;48;6;85;0;11;5;0.0;0.0;2016;19;0;0
1;18;11;True;2;138;253;1665;23;5;4;197;11;6;1.0;0.0;2016;19;0;3
5;5;6;False;2;138;236;0;48;6;85;0;11;8;0.0;0.0;2016;19;0;3
3;5;6;False;2;138;149;0;0;0;85;197;11;10;0.0;0.0;2016;19;0;4
1;5;9;False;2;138;295;340;0;0;85;197;11;7;1.0;0.0;2016;19;0;3
1;18;11;True;2;138;295;0;0;0;85;197;11;21;1.0;0.0;2016;19;0;0
1;18;11;True;2;138;188;362;23;5;4;197;11;26;1.0;0.0;2016;19;0;0
1;5;5;False;2;138;182;0;0;0;85;197;11;23;1.0;29.98;2016;19;0;4
1;5;9;False;2;141;295;267;75;6;85;143;11;2;1.0;0.0;2016;19;0;3
1;18;11;True;2;138;201;0;75;6;85;129;11;3;1.0;0.0;2016;19;0;3
1;5;1;True;4;107;295;935;23;5;4;197;11;5;1.0;0.0;2017;23;6;4
1;5;3;False;2;138;295;339;23;5;4;197;11;12;1.0;0.0;2017;23;6;3
1;5;9;False;2;138;295;0;0;0;85;197;11;2;1.0;0.0;2017;23;6;3
1;5;9;False;3;55;57;1640;75;6;85;129;11;5;1.0;0.0;2017;23;6;1
1;5;6;False;5;5;259;1492;19;6;85;0;11;6;1.0;0.0;2017;23;6;4
1;5;9;False;3;21;295;1567;23;5;4;197;11;1;1.0;0.0;2017;23;6;1
1;5;9;False;3;63;295;603;23;5;4;197;11;1;1.0;0.0;2017;23;6;0
1;9;9;False;4;43;295;1567;0;0;85;197;11;1;1.0;0.0;2017;23;6;2
1;5;1;True;2;15;295;0;23;5;4;197;11;1;1.0;0.0;2017;23;6;1
1;5;1;True;3;55;295;1567;0;0;85;197;11;2;1.0;0.0;2017;23;6;1
3;5;6;False;2;138;295;0;23;5;4;197;11;2;0.0;0.0;2017;23;6;4
2;18;11;True;2;138;78;0;23;5;4;197;11;1;0.0;0.0;2017;23;6;3
1;5;1;True;3;55;57;0;23;5;4;197;11;1;1.0;0.0;2017;23;6;1
1;19;11;True;5;5;161;668;23;5;4;197;11;1;1.0;0.0;2017;23;6;4
1;5;1;True;3;55;295;0;23;5;4;197;11;1;1.0;0.0;2017;23;6;4
2;5;11;True;3;78;295;0;23;5;4;197;11;1;0.0;0.0;2017;23;6;0
1;5;11;True;3;78;295;0;23;5;4;197;11;1;1.0;0.0;2017;23;6;4
1;5;9;False;4;107;295;1321;75;6;85;79;11;1;1.0;0.0;2017;23;6;4
1;5;9;False;3;110;295;1232;75;6;85;50;11;1;1.0;0.0;2017;23;6;1
1;5;9;False;4;106;295;79;75;6;85;76;11;1;1.0;0.0;2017;23;6;0
1;9;9;True;2;138;295;481;0;0;85;197;11;2;1.0;0.0;2017;23;6;4
1;19;11;True;2;138;230;134;28;6;85;108;11;2;1.0;0.0;2016;13;1;3
2;5;6;False;2;138;231;0;0;0;85;197;11;2;0.0;0.0;2016;13;1;0
1;5;9;False;2;138;295;0;23;5;4;197;11;2;1.0;0.0;2016;13;1;0
1;5;9;False;2;138;231;1235;23;5;4;197;11;3;1.0;0.0;2016;13;1;4
1;5;3;False;2;138;182;0;0;0;85;197;11;3;1.0;0.0;2016;13;1;3
1;9;9;False;2;138;295;1066;23;5;4;197;11;4;1.0;0.0;2016;13;1;4
1;18;6;False;2;138;148;1256;0;0;85;197;11;4;1.0;0.0;2016;13;1;0
8;5;6;False;2;138;59;362;48;6;85;0;11;11;0.0;0.0;2016;13;1;4
1;5;6;False;2;138;230;339;0;0;85;197;11;8;1.0;0.0;2016;13;1;2
11;5;6;False;2;138;172;0;23;5;4;197;11;10;0.0;0.0;2016;13;1;4
1;18;11;True;2;138;295;0;23;5;4;197;11;11;1.0;0.0;2016;13;1;3
6;5;6;False;2;138;182;0;48;6;85;0;11;13;0.0;0.0;2016;13;1;3
2;5;6;False;2;138;182;0;0;0;85;197;11;11;0.0;0.0;2016;13;1;4
3;5;6;False;2;138;182;0;0;0;85;197;11;20;0.0;0.0;2016;13;1;3
1;18;11;True;4;137;155;1128;23;5;4;197;11;41;1.0;0.0;2016;13;1;3
2;5;5;False;2;138;172;0;23;5;4;197;11;64;0.0;0.0;2016;13;1;4
1;5;6;False;2;138;295;0;23;5;4;197;11;86;1.0;0.0;2016;13;1;0
1;5;9;False;4;28;295;588;23;5;4;197;11;1;1.0;0.0;2016;13;1;4
1;5;1;True;3;63;295;0;66;6;85;101;11;1;1.0;0.0;2016;13;1;1
1;9;9;False;2;138;295;0;10;5;111;197;11;1;1.0;0.0;2016;13;1;3
1;8;6;False;4;137;98;1026;23;5;4;197;11;1;1.0;0.0;2016;13;1;4
2;18;11;True;2;138;295;0;75;6;85;132;11;1;0.0;0.0;2016;13;1;4
1;5;9;False;2;15;295;0;75;6;85;174;11;1;1.0;0.0;2016;13;1;4
1;18;6;False;2;83;162;1147;75;6;85;143;11;1;1.0;0.0;2016;13;1;3
1;5;9;False;4;43;176;844;75;6;85;137;11;1;1.0;0.0;2016;13;1;4
1;5;9;False;2;3;295;1142;75;6;85;143;11;1;1.0;0.0;2016;13;1;3
1;5;9;False;2;83;295;1147;75;6;85;141;11;1;1.0;0.0;2016;13;1;3
1;18;6;False;2;83;295;1147;75;6;85;141;11;1;1.0;0.0;2016;13;1;2
1;18;6;False;2;15;241;1438;75;6;85;174;11;1;1.0;0.0;2016;13;1;4
1;5;9;False;3;142;295;1567;75;6;85;191;11;1;1.0;0.0;2016;13;1;1
1;18;6;False;1;144;295;1448;75;6;85;129;11;1;1.0;0.0;2016;13;1;4
1;18;6;False;3;55;112;42;75;6;85;129;11;1;1.0;0.0;2016;13;1;4
1;8;9;False;2;19;295;1264;75;6;85;129;11;1;1.0;0.0;2016;13;1;3
2;5;9;False;2;138;295;327;40;6;85;31;11;2;0.0;0.0;2016;13;1;3
1;5;9;False;1;131;273;1567;75;6;85;150;11;2;1.0;0.0;2016;13;1;1
3;5;9;False;3;132;295;1567;75;6;85;189;11;2;0.0;0.0;2016;13;1;1
1;5;9;False;2;83;295;1146;75;6;85;141;11;2;1.0;0.0;2016;13;1;0
1;5;9;False;3;96;295;1567;23;5;4;197;11;2;1.0;0.0;2016;13;1;4
1;5;3;False;2;138;295;1354;23;3;20;197;11;1;1.0;0.0;2016;25;6;3
1;5;3;False;4;61;295;1567;23;5;4;197;11;1;1.0;0.0;2016;25;6;3
1;5;9;False;2;138;295;789;9;5;85;197;11;1;1.0;0.0;2016;25;6;0
2;18;6;False;2;138;295;1608;23;5;4;197;11;3;0.0;0.0;2016;25;6;4
1;18;11;True;2;138;295;339;23;5;4;197;11;5;1.0;0.0;2016;25;6;4
1;18;11;True;2;138;230;946;23;5;4;197;11;4;1.0;0.0;2016;25;6;3
1;5;1;True;2;138;295;0;23;3;20;197;11;6;1.0;0.0;2016;25;6;1
1;18;11;True;2;138;295;339;23;5;4;197;11;10;1.0;0.0;2016;25;6;4
1;18;11;True;2;19;295;1613;75;6;85;149;11;1;1.0;0.0;2016;25;6;0
1;5;5;False;2;15;295;1567;75;6;85;174;11;1;1.0;0.0;2016;25;6;0
1;5;1;True;4;102;295;1493;75;6;85;171;11;1;1.0;0.0;2016;25;6;3
1;5;9;False;3;55;295;103;61;6;85;4;11;1;1.0;0.0;2017;25;3;4
1;8;9;False;3;55;25;192;23;5;4;197;11;1;1.0;0.0;2017;25;3;0
1;5;5;False;4;43;295;0;23;5;4;197;11;1;1.0;0.0;2017;25;3;4
1;5;6;False;2;138;14;340;23;5;4;197;11;1;1.0;0.0;2017;25;3;4
1;5;6;False;2;138;257;0;48;6;85;0;11;1;1.0;0.0;2017;25;3;2
1;18;11;True;2;138;295;0;0;0;85;197;11;1;1.0;0.0;2017;25;3;3
1;5;6;False;2;138;295;1567;23;3;53;197;8;1;1.0;0.0;2017;25;3;4
1;5;11;True;2;138;230;946;0;0;85;197;11;1;1.0;0.0;2017;25;3;3
2;5;6;False;2;138;230;0;0;0;85;197;11;1;0.0;0.0;2017;25;3;3
1;9;9;False;2;138;295;1066;0;0;85;197;11;1;1.0;0.0;2017;25;3;2
1;5;9;False;2;22;30;492;23;5;4;197;11;1;1.0;0.0;2017;25;3;4
1;5;1;True;2;138;295;0;23;5;4;197;11;1;1.0;0.0;2017;25;3;3
2;5;1;True;2;138;295;0;23;5;4;197;11;1;0.0;0.0;2017;25;3;3
1;5;3;False;2;138;295;544;23;5;4;197;11;1;1.0;0.0;2017;25;3;4
2;5;6;False;2;138;172;0;48;6;85;0;11;1;0.0;0.0;2017;25;3;3
1;5;9;False;2;19;276;201;23;5;4;197;11;1;1.0;0.0;2017;25;3;4
1;5;9;False;4;39;295;1262;0;0;85;197;11;1;1.0;0.0;2017;25;3;1
1;5;9;False;3;127;295;619;23;5;4;197;11;2;1.0;0.0;2017;25;3;0
1;5;6;False;4;61;295;1423;23;5;4;197;11;2;1.0;0.0;2017;25;3;1
2;5;9;False;2;139;168;93;23;5;4;197;11;2;0.0;0.0;2017;25;3;2
1;5;9;False;2;138;182;1567;23;5;4;197;11;2;1.0;0.0;2017;25;3;3
1;5;9;False;3;114;0;1271;23;5;4;197;11;2;1.0;0.0;2017;25;3;1
1;8;9;False;4;135;128;1275;0;0;85;197;11;4;1.0;0.0;2017;25;3;1
4;5;5;False;2;138;257;0;48;6;85;0;11;5;0.0;0.0;2017;25;3;4
1;5;9;False;4;28;295;1313;23;5;4;197;11;5;1.0;0.0;2017;25;3;4
1;5;6;False;2;138;172;0;48;6;85;0;11;5;1.0;0.0;2017;25;3;4
1;5;1;True;2;138;111;0;23;5;4;197;11;8;1.0;0.0;2017;25;3;0
1;5;9;False;2;139;168;93;23;5;4;197;11;8;1.0;0.0;2017;25;3;3
5;5;6;False;2;138;182;0;48;6;85;0;11;11;0.0;15.99;2017;25;3;4
1;5;6;False;2;138;295;0;23;5;4;197;11;10;1.0;0.0;2017;25;3;0
2;18;11;True;2;138;295;0;23;5;4;197;11;26;0.0;0.0;2017;25;3;0
1;5;9;False;2;138;227;607;28;6;85;108;11;31;1.0;0.0;2017;25;3;4
1;5;6;False;1;93;137;724;23;5;4;197;11;1;1.0;0.0;2016;10;5;1
1;5;9;False;2;19;97;189;0;0;85;197;11;1;1.0;0.0;2016;10;5;3
2;18;11;True;2;138;295;1686;23;3;20;197;11;1;0.0;0.0;2016;10;5;0
3;7;9;True;3;55;295;1567;23;5;88;197;11;1;0.0;0.0;2016;10;5;1
4;7;9;True;3;55;295;1567;23;5;88;197;11;1;0.0;0.0;2016;10;5;4
5;7;9;True;3;55;295;1567;23;5;88;197;11;1;0.0;0.0;2016;10;5;1
1;18;11;True;2;138;295;1744;23;5;4;197;11;1;1.0;0.0;2016;10;5;0
1;18;11;True;2;138;148;0;23;5;4;197;11;1;1.0;0.0;2016;10;5;4
1;5;9;False;4;102;295;1493;23;5;4;197;11;1;1.0;0.0;2016;10;5;4
1;18;11;True;2;138;295;1066;23;5;4;197;11;1;1.0;0.0;2016;10;5;4
1;5;1;True;3;55;295;42;23;5;4;197;11;2;1.0;0.0;2016;10;5;4
1;18;6;False;2;138;182;0;23;5;4;197;11;2;1.0;0.0;2016;10;5;3
1;5;9;False;3;55;118;1567;23;5;4;197;11;2;1.0;0.0;2016;10;5;1
1;5;6;False;4;43;26;0;33;6;85;111;11;2;1.0;0.0;2016;10;5;4
1;5;1;True;2;138;295;0;23;5;4;197;11;2;1.0;0.0;2016;10;5;0
3;5;1;True;2;138;230;0;23;5;4;197;11;2;0.0;0.0;2016;10;5;4
2;18;11;True;2;138;295;0;23;3;20;197;11;3;0.0;0.0;2016;10;5;4
1;5;9;False;2;138;230;324;0;0;85;197;11;3;1.0;0.0;2016;10;5;4
2;5;1;True;4;61;295;1567;23;5;4;197;11;2;0.0;0.0;2016;10;5;1
7;5;6;False;2;138;10;0;48;6;85;0;11;3;0.0;0.0;2016;10;5;3
2;18;6;False;2;138;295;1201;16;4;85;197;11;4;0.0;0.0;2016;10;5;2
1;5;9;False;3;119;295;1567;23;5;4;197;11;4;1.0;0.0;2016;10;5;4
1;18;11;True;2;138;295;0;23;5;4;197;11;5;1.0;0.0;2016;10;5;1
1;5;1;True;3;55;57;0;23;5;4;197;11;4;1.0;0.0;2016;10;5;0
1;5;9;False;2;138;295;0;23;5;4;197;11;6;1.0;0.0;2016;10;5;3
1;18;11;True;2;138;295;0;23;5;4;197;11;6;1.0;0.0;2016;10;5;1
1;5;9;False;4;11;295;1648;0;0;85;197;11;7;1.0;0.0;2016;10;5;4
1;5;5;False;2;138;295;0;48;6;85;0;11;7;1.0;0.0;2016;10;5;3
1;18;6;False;4;43;295;1482;23;5;4;197;11;10;1.0;0.0;2016;10;5;1
1;18;11;True;2;138;295;339;23;5;4;197;11;10;1.0;0.0;2016;10;5;0
1;5;6;False;2;138;295;1686;23;5;4;197;11;12;1.0;0.0;2016;10;5;4
2;5;3;False;2;138;295;0;48;6;85;0;11;9;0.0;0.0;2016;10;5;0
1;5;5;False;2;138;48;0;48;6;85;0;11;12;1.0;0.0;2016;10;5;4
1;5;9;False;2;22;295;1555;75;6;85;141;11;1;1.0;0.0;2016;10;5;4
1;5;9;False;4;67;295;1567;75;6;85;184;11;1;1.0;0.0;2016;10;5;4
1;5;5;False;4;38;295;461;75;6;85;147;11;1;1.0;0.0;2016;10;5;4
3;5;6;False;4;43;26;0;62;6;85;114;11;1;0.0;0.0;2016;10;5;4
1;9;9;False;2;138;78;134;75;6;85;129;11;1;1.0;0.0;2016;10;5;0
2;5;6;False;4;43;26;0;61;6;85;12;11;1;0.0;0.0;2016;10;5;4
1;20;1;True;4;124;295;562;75;6;85;129;11;1;1.0;0.0;2016;10;5;1
1;18;11;True;3;132;116;1567;75;6;85;189;11;2;1.0;0.0;2016;10;5;0
1;5;1;True;4;137;295;1620;23;5;4;197;11;1;1.0;0.0;2017;18;3;4
1;5;9;False;2;15;295;1539;23;5;4;197;11;1;1.0;0.0;2017;18;3;4
1;5;9;False;4;43;295;835;23;5;4;197;11;1;1.0;0.0;2017;18;3;1
4;5;6;False;3;63;295;1097;0;0;85;197;11;1;0.0;0.0;2017;18;3;3
8;5;6;False;2;138;236;339;48;6;85;0;11;1;0.0;0.0;2017;18;3;3
5;5;6;False;2;138;172;0;0;0;85;197;11;1;0.0;0.0;2017;18;3;4
1;8;9;False;5;91;295;1716;0;0;85;197;11;1;1.0;0.0;2017;18;3;0
2;5;5;False;2;138;182;0;23;5;85;197;11;1;0.0;0.0;2017;18;3;4
1;5;1;True;2;138;230;0;0;0;85;197;11;1;1.0;0.0;2017;18;3;0
1;5;11;True;2;138;230;0;23;5;4;197;11;1;1.0;0.0;2017;18;3;3
2;5;9;False;2;139;168;93;0;0;85;197;11;1;0.0;0.0;2017;18;3;3
2;18;6;False;4;39;295;1262;5;6;85;24;11;1;0.0;0.0;2017;18;3;1
4;5;9;False;3;127;0;0;23;5;4;197;11;1;0.0;0.0;2017;18;3;1
1;5;9;False;2;138;295;0;23;5;4;197;11;1;1.0;0.0;2017;18;3;0
1;5;6;False;3;55;175;0;23;5;4;197;11;1;1.0;0.0;2017;18;3;1
2;5;6;False;3;55;175;951;23;5;4;197;11;1;0.0;0.0;2017;18;3;1
3;18;6;False;4;107;295;712;23;5;4;197;11;1;0.0;0.0;2017;18;3;4
1;5;1;True;4;28;295;0;23;5;4;197;11;1;1.0;0.0;2017;18;3;3
1;18;11;True;4;135;128;1505;0;0;85;197;11;1;1.0;0.0;2017;18;3;0
1;5;5;False;2;138;182;0;23;5;85;197;11;1;1.0;0.0;2017;18;3;4
1;3;1;True;2;138;14;1567;3;2;85;197;11;2;1.0;0.0;2017;18;3;1
1;5;9;False;2;139;168;93;0;0;85;197;11;2;1.0;0.0;2017;18;3;3
2;8;9;False;3;63;190;646;0;0;85;197;11;2;0.0;0.0;2017;18;3;1
2;5;9;False;4;6;278;1588;5;6;85;24;11;2;0.0;0.0;2017;18;3;4
1;5;9;False;2;138;295;0;23;5;4;197;11;2;1.0;0.0;2017;18;3;3
1;5;9;False;2;138;295;331;23;5;4;197;11;2;1.0;0.0;2017;18;3;0
1;18;11;True;2;138;182;1212;23;5;4;197;11;2;1.0;0.0;2017;18;3;0
1;5;9;False;2;138;295;340;23;5;4;197;11;3;1.0;0.0;2017;18;3;3
2;5;5;False;2;138;257;0;48;6;85;0;11;3;0.0;0.0;2017;18;3;4
1;5;9;False;4;6;278;1588;0;0;85;197;11;4;1.0;0.0;2017;18;3;4
3;5;9;False;2;138;295;0;23;5;4;197;11;6;0.0;0.0;2017;18;3;3
1;5;6;False;2;138;295;1235;23;5;4;197;11;6;1.0;0.0;2017;18;3;0
1;5;9;False;2;139;168;93;0;0;85;197;11;7;1.0;0.0;2017;18;3;3
1;5;6;False;3;63;166;0;0;0;85;197;11;16;1.0;0.0;2017;18;3;0
1;5;9;False;2;138;230;339;23;5;85;197;11;2;1.0;0.0;2017;18;3;4
1;5;11;True;2;138;231;339;0;0;85;197;11;3;1.0;0.0;2016;30;4;1
1;5;6;False;2;138;295;339;23;5;4;197;11;5;1.0;0.0;2016;30;4;3
1;18;11;True;2;138;295;0;23;5;4;197;11;5;1.0;0.0;2016;30;4;4
1;5;11;True;2;83;295;152;23;5;4;197;11;5;1.0;0.0;2016;30;4;1
1;5;9;False;2;138;182;946;23;5;4;197;11;5;1.0;0.0;2016;30;4;2
3;5;9;False;2;138;295;1212;23;5;4;197;11;12;0.0;0.0;2016;30;4;3
1;5;9;False;3;55;295;62;23;5;4;197;11;30;1.0;0.0;2016;30;4;0
4;5;1;True;2;138;189;0;23;3;20;197;11;31;0.0;101.95;2016;30;4;1
1;8;9;False;3;9;0;1567;3;2;85;197;11;35;1.0;0.0;2016;30;4;4
1;5;1;True;2;138;230;1309;75;6;85;129;11;12;1.0;0.0;2016;30;4;1
1;5;9;False;2;104;295;1567;23;5;4;197;11;1;1.0;0.0;2016;30;4;4
1;5;1;True;3;96;295;1567;23;5;4;197;11;1;1.0;0.0;2016;30;4;4
1;5;9;False;2;19;295;1264;3;2;85;197;11;1;1.0;0.0;2016;30;4;4
1;18;6;False;5;5;259;202;75;6;85;164;11;1;1.0;0.0;2016;30;4;4
1;5;9;False;4;43;295;1636;75;6;85;137;11;1;1.0;0.0;2016;30;4;1
1;5;9;False;4;125;295;1373;23;5;4;197;11;2;1.0;0.0;2016;30;4;3
1;5;9;False;4;30;295;1400;0;0;85;197;11;1;1.0;0.0;2016;30;4;1
2;5;11;True;2;138;231;1681;0;0;85;197;11;1;0.0;0.0;2016;30;4;0
6;18;11;True;2;138;0;1066;23;3;41;197;0;1;0.0;0.0;2016;30;4;4
1;7;9;False;4;137;295;1621;0;0;85;197;11;2;1.0;0.0;2016;30;4;1
2;5;6;False;2;138;295;0;0;0;85;197;11;3;0.0;0.0;2016;30;4;4
1;5;9;False;4;39;197;1567;23;5;4;197;11;1;1.0;0.0;2016;30;4;4
1;5;1;True;4;39;197;360;23;5;4;197;11;1;1.0;0.0;2016;30;4;3
1;5;9;False;2;138;295;0;23;5;4;197;11;1;1.0;0.0;2016;30;4;3
1;8;9;False;2;138;295;339;23;5;4;197;11;4;1.0;0.0;2016;30;4;2
1;5;9;False;3;78;135;1567;75;6;85;129;11;1;1.0;0.0;2016;30;4;3
1;5;9;False;3;55;295;1567;75;6;85;129;11;1;1.0;0.0;2016;30;4;1
1;18;6;False;3;101;295;1567;75;6;85;129;11;1;1.0;0.0;2016;30;4;0
1;18;6;False;2;100;0;1567;75;6;85;143;11;1;1.0;0.0;2016;30;4;1
1;18;6;False;1;2;295;1567;75;6;85;150;11;1;1.0;0.0;2016;30;4;3
3;5;1;True;4;107;295;1723;75;6;85;179;11;1;0.0;0.0;2016;30;4;4
1;5;6;False;2;138;231;339;0;0;85;197;11;1;1.0;0.0;2017;31;4;0
1;5;9;False;4;102;283;292;5;6;85;24;11;1;1.0;0.0;2017;31;4;4
1;5;5;False;2;138;0;586;0;0;85;197;11;1;1.0;0.0;2017;31;4;1
1;18;11;True;3;63;295;1531;60;6;85;13;11;1;1.0;0.0;2017;31;4;4
1;5;9;False;4;102;283;292;5;6;85;24;11;1;1.0;0.0;2017;31;4;1
2;5;5;False;2;138;245;0;48;6;85;0;11;1;0.0;0.0;2017;31;4;3
3;5;9;False;4;102;283;292;5;6;85;24;11;1;0.0;0.0;2017;31;4;4
1;9;9;False;4;53;295;1428;0;0;85;197;11;1;1.0;0.0;2017;31;4;4
1;5;6;False;2;138;172;0;48;6;85;0;11;1;1.0;0.0;2017;31;4;2
1;5;9;False;3;132;295;615;0;0;85;197;11;1;1.0;0.0;2017;31;4;1
1;15;9;False;4;135;128;1645;23;5;4;197;11;1;1.0;0.0;2017;31;4;1
3;5;6;False;2;138;257;0;23;5;4;197;11;1;0.0;0.0;2017;31;4;4
1;18;11;True;2;138;295;1608;23;5;4;197;11;1;1.0;0.0;2017;31;4;3
1;18;6;False;4;39;295;0;5;6;85;24;11;1;1.0;0.0;2017;31;4;1
1;5;9;False;3;55;295;1567;23;5;4;197;11;1;1.0;0.0;2017;31;4;1
1;8;6;False;4;137;295;1567;0;0;85;197;11;2;1.0;0.0;2017;31;4;1
2;5;9;False;2;49;295;1567;0;0;85;197;11;2;0.0;0.0;2017;31;4;3
1;3;1;True;3;55;131;0;0;0;85;197;11;2;1.0;0.0;2017;31;4;4
1;8;9;False;3;119;295;1567;23;5;4;197;11;3;1.0;0.0;2017;31;4;3
1;5;6;False;3;55;295;0;3;2;85;197;11;3;1.0;0.0;2017;31;4;1
1;5;6;False;2;138;230;1567;23;5;4;197;11;4;1.0;0.0;2017;31;4;3
17;18;11;True;2;138;231;0;23;3;53;197;8;5;0.0;0.0;2017;31;4;0
1;8;9;False;2;138;230;1298;18;6;85;0;11;8;1.0;0.0;2017;31;4;3
1;5;6;False;2;138;295;1328;23;5;4;197;11;8;1.0;0.0;2017;31;4;4
3;5;9;False;2;49;295;1567;0;0;85;197;11;6;0.0;0.0;2017;31;4;3
2;5;6;False;2;138;295;1608;23;5;4;197;11;7;0.0;0.0;2017;31;4;4
1;8;1;True;4;124;295;225;23;5;23;197;11;8;1.0;0.0;2017;31;4;4
1;5;6;False;3;101;295;0;23;5;4;197;11;12;1.0;0.0;2017;31;4;4
1;5;9;False;3;63;295;414;75;6;85;163;11;1;1.0;0.0;2017;31;4;1
1;5;9;False;4;102;283;1125;75;6;85;171;11;1;1.0;0.0;2017;31;4;1
1;5;1;True;2;32;295;984;75;6;85;141;11;1;1.0;0.0;2017;31;4;3
1;5;1;True;3;132;295;1510;75;6;85;189;11;1;1.0;0.0;2017;31;4;1
1;19;11;True;2;138;33;0;70;6;85;1;11;1;1.0;0.0;2017;31;4;3
1;18;11;True;2;138;295;0;75;6;85;129;11;1;1.0;0.0;2017;31;4;0
1;5;11;True;3;129;295;120;75;6;85;187;11;2;1.0;0.0;2017;31;4;1
1;5;9;False;3;132;295;1362;75;6;85;189;11;2;1.0;0.0;2017;31;4;4
2;5;9;False;4;102;283;292;75;6;85;129;11;2;0.0;0.0;2017;31;4;4
1;18;11;True;2;138;295;0;23;5;4;197;11;9;1.0;0.0;2017;30;3;0
1;5;6;False;2;19;45;176;23;5;4;197;11;6;1.0;0.0;2017;30;3;4
2;5;3;False;2;138;295;0;23;5;4;197;11;5;0.0;0.0;2017;30;3;4
1;5;9;False;2;138;295;0;23;5;4;197;11;8;1.0;0.0;2017;30;3;4
1;5;6;False;2;138;295;1212;23;5;4;197;11;7;1.0;0.0;2017;30;3;0
1;5;6;False;2;19;45;1264;23;5;4;197;11;23;1.0;0.0;2017;30;3;0
1;5;9;False;4;137;295;234;27;6;85;108;11;3;1.0;0.0;2017;30;3;4
1;5;1;True;3;121;295;1567;23;5;4;197;11;3;1.0;0.0;2017;30;3;3
1;5;1;True;2;138;295;339;0;0;85;197;11;5;1.0;0.0;2017;30;3;3
3;5;6;False;2;138;295;0;16;4;85;197;11;9;0.0;0.0;2017;30;3;4
1;5;9;False;4;39;295;1262;23;5;4;197;11;15;1.0;0.0;2017;30;3;1
1;5;6;False;2;138;172;0;16;4;85;197;11;34;1.0;95.18;2017;30;3;3
1;16;0;True;3;9;295;333;75;6;85;139;11;1;1.0;0.0;2017;30;3;4
1;5;9;False;2;19;295;952;23;5;4;197;11;1;1.0;0.0;2017;30;3;1
1;18;11;True;3;21;295;1567;0;0;85;197;11;1;1.0;0.0;2017;30;3;3
1;9;9;False;4;61;295;1423;0;0;85;197;11;1;1.0;0.0;2017;30;3;4
1;5;1;True;2;138;0;586;0;0;85;197;11;1;1.0;0.0;2017;30;3;4
1;5;9;False;2;138;295;1101;10;5;4;197;11;1;1.0;0.0;2017;30;3;4
1;5;9;False;4;107;224;1044;23;5;4;197;11;1;1.0;0.0;2017;30;3;4
1;5;5;False;3;129;19;1567;23;5;4;197;11;1;1.0;0.0;2017;30;3;0
1;18;10;True;1;86;295;1567;0;0;85;197;11;1;1.0;0.0;2017;30;3;4
1;5;9;False;2;15;241;487;23;5;4;197;11;1;1.0;0.0;2017;30;3;3
1;5;6;False;3;63;295;0;23;5;4;197;11;1;1.0;0.0;2017;30;3;0
1;5;9;False;2;138;29;81;75;6;85;129;11;1;1.0;0.0;2017;30;3;1
9;18;11;True;2;138;295;0;23;5;4;197;11;1;0.0;0.0;2017;30;3;3
1;5;9;False;4;94;295;0;3;2;85;197;11;1;1.0;0.0;2017;30;3;4
1;7;9;False;1;88;295;720;75;6;85;129;11;1;1.0;0.0;2017;30;3;0
1;7;9;False;4;102;295;405;75;6;85;171;11;2;1.0;0.0;2017;30;3;4
1;7;9;False;2;138;295;0;74;5;4;197;11;2;1.0;0.0;2017;30;3;4
1;5;5;False;2;138;182;0;48;6;85;0;11;3;1.0;0.0;2017;30;3;4
1;5;9;False;2;19;45;176;23;5;4;197;11;4;1.0;0.0;2017;30;3;4
4;5;6;False;2;138;195;0;48;6;85;0;11;4;0.0;0.0;2017;30;3;3
1;18;6;False;2;138;263;0;23;5;4;197;11;3;1.0;0.0;2017;30;3;0
1;5;9;False;2;138;295;339;23;5;4;197;11;3;1.0;0.0;2017;30;3;3
5;5;9;False;2;22;295;252;0;0;85;197;11;3;0.0;0.0;2017;30;3;0
1;5;9;False;5;5;259;1587;5;6;85;24;11;3;1.0;0.0;2017;30;3;0
1;5;9;False;2;138;257;0;48;6;85;0;11;3;1.0;0.0;2017;30;3;3
1;5;9;False;2;138;295;0;23;5;4;197;11;4;1.0;0.0;2017;30;3;3
2;5;1;True;4;75;295;1567;0;0;85;197;11;2;0.0;0.0;2017;30;3;1
1;5;1;True;2;138;172;0;0;0;85;197;11;2;1.0;0.0;2017;30;3;4
8;18;11;True;2;138;295;0;23;5;4;197;11;2;0.0;0.0;2017;30;3;4
