fullVisitorId;visitNumber;browser;operatingSystem;deviceCategory;subContinent;country;city;campaign;source;pageviews;bounces;newVisits;transactionRevenue;year;month;quarterMonth;day;weekday;time_range
730;1;5;1;1;11;138;182;0;23;2;0;1;0.0;2017;2;2;14;7055;0
7128;2;5;6;0;11;138;295;0;48;2;0;0;0.0;2017;2;2;14;7054;0
2814;1;5;6;0;11;138;172;0;0;2;0;1;0.0;2017;2;2;14;7045;2
8152;1;5;1;1;12;30;295;0;0;2;0;1;0.0;2017;2;2;13;7026;1
234;1;18;11;1;11;138;295;0;23;2;0;1;0.0;2017;2;2;14;7051;0
7567;20;18;11;1;11;138;225;0;23;2;0;0;0.0;2017;2;2;14;7050;0
1902;1;5;9;0;6;119;246;0;5;2;0;1;0.0;2017;2;2;14;7053;0
6543;1;5;6;0;11;138;295;0;23;3;0;1;0.0;2017;2;2;13;7036;4
1907;1;5;9;0;11;138;172;0;23;4;0;1;0.0;2017;2;2;13;7041;3
3121;2;5;6;0;1;5;38;0;23;5;0;0;0.0;2017;2;2;13;7028;1
5335;1;18;6;0;15;114;250;0;23;8;0;1;0.0;2017;2;2;13;7032;4
5466;1;5;6;0;11;138;172;0;48;12;0;1;0.0;2017;2;2;13;7034;4
9248;1;5;3;0;11;138;295;0;23;11;0;1;0.0;2017;2;2;13;7033;4
2308;4;5;6;0;12;124;100;0;23;15;0;0;0.0;2017;2;2;13;7039;3
3959;1;18;11;2;11;138;295;0;23;23;0;1;0.0;2017;2;2;14;7046;2
9248;2;5;3;0;11;138;295;0;23;31;0;0;0.0;2017;2;2;14;7049;0
5457;6;5;6;0;11;138;148;0;0;34;0;0;253.77;2017;2;2;14;7048;0
6863;1;5;9;0;20;60;265;0;75;1;1;1;0.0;2017;2;2;13;7029;4
9027;2;18;11;1;11;138;182;0;75;1;1;0;0.0;2017;2;2;13;7024;1
9840;1;18;11;1;20;42;295;0;75;2;0;1;0.0;2017;2;2;13;7040;3
1432;1;5;1;1;21;125;295;0;23;4;0;1;0.0;2017;5;5;11;9825;1
6569;1;5;6;0;11;138;230;0;48;4;0;1;0.0;2017;5;5;11;9839;4
651;1;8;9;0;18;120;295;0;0;3;0;1;0.0;2017;5;5;11;9826;1
4192;2;5;9;0;14;139;168;4;3;3;0;0;0.0;2017;5;5;11;9847;3
495;4;18;6;0;12;137;295;0;23;7;0;0;0.0;2017;5;5;11;9837;4
5883;1;5;9;0;21;39;197;0;23;12;0;1;0.0;2017;5;5;12;9849;0
3710;1;5;5;0;11;138;257;0;48;16;0;1;0.0;2017;5;5;11;9835;4
2603;1;5;9;0;17;55;175;0;23;1;1;1;0.0;2017;5;5;11;9824;1
7056;1;18;11;1;6;63;190;0;23;1;1;1;0.0;2017;5;5;11;9823;1
7291;1;5;6;0;12;137;295;0;23;1;1;1;0.0;2017;5;5;11;9833;4
4192;1;5;9;0;14;139;168;0;23;1;1;1;0.0;2017;5;5;11;9846;3
4880;1;5;9;0;20;136;82;0;23;1;1;1;0.0;2017;5;5;11;9828;4
5862;1;5;9;0;20;27;295;0;23;1;1;1;0.0;2017;5;5;12;9851;0
7106;2;7;9;0;11;138;225;0;23;1;1;0;0.0;2017;5;5;11;9829;4
3530;2;5;9;0;11;138;295;0;23;1;1;0;0.0;2017;5;5;11;9845;3
4268;2;5;9;0;11;138;295;0;23;1;1;0;0.0;2017;5;5;11;9832;4
5928;2;5;9;0;11;138;295;0;23;1;1;0;0.0;2017;5;5;11;9836;4
4268;1;5;9;0;11;138;295;1;23;1;1;1;0.0;2017;5;5;11;9831;4
2546;1;5;9;0;14;3;295;0;23;2;0;1;0.0;2017;5;5;12;9850;0
7901;1;5;9;0;11;138;85;0;23;2;0;1;0.0;2017;5;5;11;9830;4
5928;3;5;9;0;11;138;295;0;23;4;0;0;0.0;2017;5;5;11;9844;3
3994;1;5;1;1;11;138;172;0;0;2;0;1;0.0;2017;5;5;11;9834;4
1893;1;5;6;0;17;55;295;0;48;3;0;1;0.0;2017;5;5;12;9852;0
1228;1;5;9;0;3;83;295;0;23;1;1;1;0.0;2017;5;5;12;9848;2
3097;5;5;3;0;11;138;295;0;0;1;1;0;0.0;2017;5;5;11;9838;4
3097;4;5;3;0;11;138;295;0;0;1;1;0;0.0;2017;5;5;11;9827;1
3097;6;5;3;0;11;138;295;0;0;1;1;0;0.0;2017;5;5;11;9840;4
3097;7;5;3;0;11;138;295;0;0;1;1;0;0.0;2017;5;5;11;9843;3
980;1;5;1;1;11;138;148;0;23;1;1;1;0.0;2017;5;5;11;9841;4
1068;1;5;1;1;11;138;295;0;23;2;0;1;0.0;2017;5;5;11;9842;3
2411;2;5;6;0;17;55;102;0;0;1;1;0;0.0;2016;9;9;12;1324;1
3370;1;5;9;0;17;55;295;0;23;9;0;1;0.0;2016;9;9;12;1326;1
5803;2;18;11;2;11;138;231;0;0;30;0;0;0.0;2016;9;9;13;1343;0
5867;1;5;6;0;12;124;295;0;23;1;1;1;0.0;2016;9;9;12;1329;4
725;1;18;6;0;12;94;295;0;23;1;1;1;0.0;2016;9;9;12;1336;3
4567;1;5;9;0;12;59;83;0;48;1;1;1;0.0;2016;9;9;12;1328;1
9296;1;5;6;0;11;138;172;0;0;1;1;1;0.0;2016;9;9;12;1332;4
6440;1;5;1;1;11;138;0;0;0;1;1;1;0.0;2016;9;9;13;1342;0
4411;1;5;9;0;15;129;295;0;75;1;1;1;0.0;2016;9;9;12;1335;3
7832;1;5;9;0;20;132;116;0;75;1;1;1;0.0;2016;9;9;12;1330;4
4701;1;18;6;0;15;101;153;0;75;1;1;1;0.0;2016;9;9;13;1341;0
8350;1;5;1;1;12;137;147;0;23;2;0;1;0.0;2016;9;9;12;1327;1
910;1;8;6;0;11;138;295;0;23;2;0;1;0.0;2016;9;9;12;1334;3
3233;4;5;9;0;11;138;195;0;67;1;1;0;0.0;2016;9;9;12;1339;3
5739;13;5;9;0;11;138;225;0;0;2;0;0;0.0;2016;9;9;12;1331;4
9174;1;9;9;0;6;63;295;0;75;2;0;1;0.0;2016;9;9;12;1325;1
9219;1;18;6;0;15;129;295;0;75;2;0;1;0.0;2016;9;9;13;1344;0
4082;2;5;9;0;3;83;295;0;75;3;0;0;0.0;2016;9;9;12;1333;3
9385;1;5;6;0;11;19;295;0;23;4;0;1;0.0;2016;9;9;13;1340;2
7151;1;5;6;0;11;138;257;0;0;3;0;1;0.0;2016;9;9;12;1337;3
6794;1;18;11;1;12;137;147;0;23;1;1;1;0.0;2016;9;9;12;1338;3
9315;2;5;9;0;15;142;106;0;23;1;1;0;0.0;2016;10;10;22;2785;1
8293;1;5;1;1;18;61;164;0;23;1;1;1;0.0;2016;10;10;22;2787;1
6136;1;5;9;0;14;22;295;0;23;1;1;1;0.0;2016;10;10;22;2818;3
3772;1;5;6;0;11;138;12;0;0;1;1;1;0.0;2016;10;10;22;2796;1
1182;1;5;9;0;20;60;265;0;23;1;1;1;0.0;2016;10;10;22;2812;4
6730;1;5;9;0;14;15;241;0;23;1;1;1;0.0;2016;10;10;23;2819;2
1273;1;5;9;0;17;55;295;0;23;1;1;1;0.0;2016;10;10;22;2791;1
4753;1;5;6;0;1;5;161;0;23;1;1;1;0.0;2016;10;10;22;2795;1
9008;1;5;9;0;11;138;295;0;23;1;1;1;0.0;2016;10;10;22;2806;4
2065;1;5;1;1;17;55;25;0;0;1;1;1;0.0;2016;10;10;22;2810;4
7545;1;5;9;0;6;119;295;0;23;1;1;1;0.0;2016;10;10;23;2823;0
2073;1;5;6;0;11;138;59;0;0;2;0;1;0.0;2016;10;10;22;2816;3
1718;1;18;11;1;11;138;0;0;66;3;0;1;0.0;2016;10;10;22;2788;1
3505;1;5;1;1;12;137;147;0;23;5;0;1;0.0;2016;10;10;22;2786;1
3538;1;5;9;0;6;63;295;0;60;4;0;1;0.0;2016;10;10;22;2799;1
925;10;5;6;0;11;138;295;0;23;6;0;0;0.0;2016;10;10;22;2805;4
2152;1;5;6;0;11;138;182;0;23;7;0;1;0.0;2016;10;10;22;2802;4
9660;1;5;6;0;11;138;295;0;23;6;0;1;0.0;2016;10;10;22;2813;3
1329;1;7;9;0;18;77;295;0;0;7;0;1;0.0;2016;10;10;22;2801;1
7295;9;5;1;1;11;138;295;0;23;17;0;0;0.0;2016;10;10;23;2827;0
5121;1;5;9;0;14;15;295;0;75;1;1;1;0.0;2016;10;10;23;2824;0
4232;1;9;9;0;21;43;295;0;75;1;1;1;0.0;2016;10;10;22;2793;1
8247;1;5;9;0;20;132;116;0;75;1;1;1;0.0;2016;10;10;22;2794;1
7535;1;5;9;0;20;132;295;0;75;1;1;1;0.0;2016;10;10;22;2790;1
1776;1;18;6;0;14;15;241;0;75;1;1;1;0.0;2016;10;10;22;2797;1
6017;1;5;9;0;14;15;295;0;75;1;1;1;0.0;2016;10;10;23;2820;0
4803;1;5;9;0;15;142;295;0;75;1;1;1;0.0;2016;10;10;22;2792;1
2940;1;5;9;0;14;15;295;0;75;1;1;1;0.0;2016;10;10;22;2798;1
4057;1;18;6;0;20;132;295;0;75;1;1;1;0.0;2016;10;10;22;2789;1
2874;1;5;9;0;15;142;109;0;75;1;1;1;0.0;2016;10;10;22;2814;3
2745;1;5;9;0;15;78;135;0;75;1;1;1;0.0;2016;10;10;22;2804;4
3596;1;5;3;0;11;138;295;0;75;1;1;1;0.0;2016;10;10;22;2811;4
7642;1;5;9;0;15;129;295;0;75;1;1;1;0.0;2016;10;10;23;2826;0
3196;1;18;6;0;15;101;295;0;75;1;1;1;0.0;2016;10;10;22;2803;4
5527;1;8;9;0;7;106;295;0;75;1;1;1;0.0;2016;10;10;23;2825;0
2351;3;5;9;0;5;66;295;0;75;1;1;0;0.0;2016;10;10;22;2808;4
3502;1;18;6;0;20;132;295;0;75;2;0;1;0.0;2016;10;10;22;2809;4
703;1;5;9;0;7;107;295;0;75;2;0;1;0.0;2016;10;10;22;2800;1
5143;1;18;6;0;20;132;116;0;75;1;1;1;0.0;2016;10;10;22;2817;3
423;1;5;9;0;15;142;295;0;75;2;0;1;0.0;2016;10;10;23;2822;0
8791;1;18;6;0;15;129;19;0;75;2;0;1;0.0;2016;10;10;23;2829;0
3687;1;5;9;0;14;3;43;0;75;2;0;1;0.0;2016;10;10;23;2828;0
1013;1;18;6;0;11;138;295;0;75;2;0;1;0.0;2016;10;10;23;2821;0
7640;1;16;0;1;5;128;295;0;75;2;0;1;0.0;2016;10;10;22;2815;3
8605;1;5;9;0;15;129;19;0;75;1;1;1;0.0;2016;10;10;22;2807;4
711;1;5;6;0;11;138;295;0;23;4;0;1;0.0;2016;8;8;24;749;3
7946;1;5;6;0;11;138;295;0;48;4;0;1;0.0;2016;8;8;24;745;4
4317;4;5;6;0;11;138;59;0;48;7;0;0;0.0;2016;8;8;24;747;4
9649;1;5;9;0;11;138;295;0;0;6;0;1;0.0;2016;8;8;24;753;3
7024;1;5;9;0;6;21;295;0;23;7;0;1;0.0;2016;8;8;24;743;4
2657;6;5;5;0;11;138;172;0;48;9;0;0;0.0;2016;8;8;24;754;3
2657;5;5;5;0;11;138;172;0;48;17;0;0;0.0;2016;8;8;24;746;4
9669;1;5;3;0;11;138;295;0;23;19;0;1;460.98;2016;8;8;25;757;0
4661;4;5;1;1;11;138;59;0;0;36;0;0;0.0;2016;8;8;25;758;0
6823;1;5;9;0;15;142;295;0;75;3;0;1;0.0;2016;8;8;24;739;1
3909;1;5;1;1;18;61;295;0;75;4;0;1;0.0;2016;8;8;24;755;3
7645;1;5;9;0;17;55;295;0;75;15;0;1;0.0;2016;8;8;24;737;1
6921;8;5;1;1;11;138;295;0;0;1;1;0;0.0;2016;8;8;24;748;4
483;1;18;6;0;6;63;295;0;75;1;1;1;0.0;2016;8;8;24;750;3
8040;1;5;5;0;6;119;246;0;75;1;1;1;0.0;2016;8;8;24;741;4
1738;1;5;9;0;18;61;295;0;75;1;1;1;0.0;2016;8;8;24;740;1
3373;1;18;6;0;20;132;116;0;75;1;1;1;0.0;2016;8;8;24;736;1
6353;1;5;9;0;14;100;295;0;75;1;1;1;0.0;2016;8;8;24;751;3
1240;3;18;6;0;11;138;295;0;23;5;0;0;0.0;2016;8;8;25;761;0
8341;1;5;9;0;11;138;295;0;23;3;0;1;0.0;2016;8;8;24;744;4
2118;1;5;9;0;18;61;295;0;75;2;0;1;0.0;2016;8;8;24;738;1
4595;1;19;11;2;11;138;295;0;0;1;1;1;0.0;2016;8;8;25;763;0
3211;1;5;9;0;18;77;295;0;75;1;1;1;0.0;2016;8;8;24;742;4
2994;1;18;6;0;10;73;295;0;75;1;1;1;0.0;2016;8;8;25;762;0
7347;1;18;6;0;21;43;295;0;75;1;1;1;0.0;2016;8;8;25;760;0
7894;3;5;6;0;11;138;195;0;67;2;0;0;0.0;2016;8;8;24;752;3
1789;10;5;3;0;11;138;295;0;0;2;0;0;0.0;2016;8;8;25;756;2
6836;1;5;9;0;11;138;295;0;62;4;0;1;0.0;2016;8;8;25;759;0
8068;1;5;9;0;17;55;57;0;23;1;1;1;0.0;2017;4;4;22;9276;0
2568;1;18;11;1;11;138;295;0;23;2;0;1;0.0;2017;4;4;21;9270;3
2719;11;5;6;0;11;138;257;0;48;2;0;0;0.0;2017;4;4;21;9260;4
4573;1;9;9;0;11;138;295;0;0;3;0;1;0.0;2017;4;4;22;9274;2
4605;1;5;5;0;11;138;172;0;23;3;0;1;0.0;2017;4;4;21;9262;4
1092;1;5;6;0;14;3;295;0;48;5;0;1;0.0;2017;4;4;22;9275;0
6744;2;5;11;1;11;138;295;0;0;5;0;0;0.0;2017;4;4;21;9248;1
508;2;5;6;0;11;138;257;0;48;4;0;0;0.0;2017;4;4;21;9261;4
8886;1;5;1;1;17;55;175;0;0;6;0;1;0.0;2017;4;4;21;9257;4
7703;10;18;6;0;11;138;295;0;23;9;0;0;0.0;2017;4;4;21;9268;3
6744;3;5;11;1;11;138;295;0;0;10;0;0;0.0;2017;4;4;21;9267;3
8957;1;5;9;0;21;90;244;4;3;11;0;1;0.0;2017;4;4;21;9245;1
508;1;5;6;0;11;138;257;0;48;11;0;1;0.0;2017;4;4;21;9259;4
7013;3;5;6;0;11;138;59;0;48;17;0;0;0.0;2017;4;4;21;9263;4
7871;1;5;9;0;17;55;5;0;23;1;1;1;0.0;2017;4;4;21;9251;4
7930;1;8;9;0;21;90;244;0;23;1;1;1;0.0;2017;4;4;21;9246;1
4656;1;18;6;0;12;137;295;0;23;1;1;1;0.0;2017;4;4;21;9247;1
9673;1;5;5;0;17;55;295;0;75;1;1;1;0.0;2017;4;4;21;9266;3
3260;1;5;9;0;17;55;295;0;75;1;1;1;0.0;2017;4;4;21;9254;4
2736;1;5;9;0;21;11;295;0;0;1;1;1;0.0;2017;4;4;21;9241;1
1800;1;5;9;0;11;138;295;0;0;1;1;1;0.0;2017;4;4;21;9249;1
8220;1;7;9;0;2;104;295;0;23;1;1;1;0.0;2017;4;4;21;9271;3
4219;1;2;1;1;3;83;295;0;75;2;0;1;0.0;2017;4;4;21;9272;3
1399;1;21;9;0;7;107;295;0;75;2;0;1;0.0;2017;4;4;21;9265;3
2535;1;5;9;0;6;119;295;0;23;2;0;1;0.0;2017;4;4;21;9244;1
2719;9;5;6;0;11;138;257;0;21;2;0;0;0.0;2017;4;4;21;9255;4
7616;1;5;9;0;11;138;295;0;5;3;0;1;0.0;2017;4;4;22;9273;2
6604;1;5;6;0;12;59;83;0;23;4;0;1;0.0;2017;4;4;21;9243;1
9156;2;5;3;0;11;138;182;0;48;2;0;0;0.0;2017;4;4;21;9252;4
2719;10;5;6;0;11;138;257;0;48;2;0;0;0.0;2017;4;4;21;9256;4
313;1;5;6;0;11;138;172;0;0;1;1;1;0.0;2017;4;4;21;9258;4
4845;1;8;9;0;7;28;295;0;23;1;1;1;0.0;2017;4;4;21;9269;3
6900;1;5;9;0;15;101;295;0;23;1;1;1;0.0;2017;4;4;21;9253;4
8162;1;5;1;1;20;132;295;0;23;1;1;1;0.0;2017;4;4;21;9264;3
2121;1;5;9;0;18;120;152;0;23;1;1;1;0.0;2017;4;4;21;9242;1
732;1;5;1;1;11;138;295;0;23;1;1;1;0.0;2017;4;4;21;9250;4
7083;1;5;1;1;6;127;0;0;75;4;0;1;0.0;2017;4;4;12;9005;4
3725;1;5;6;0;11;138;295;0;23;8;0;1;0.0;2017;4;4;12;9015;3
5538;1;5;9;0;1;5;259;0;23;1;1;1;0.0;2017;4;4;13;9018;0
4466;3;5;6;0;11;138;229;0;48;1;0;0;0.0;2017;4;4;12;9013;3
3686;2;5;9;0;20;64;0;0;23;3;0;0;0.0;2017;4;4;12;9004;4
1970;14;5;6;0;11;138;295;0;48;4;0;0;0.0;2017;4;4;12;9003;4
1351;3;18;6;0;11;138;287;0;0;4;0;0;0.0;2017;4;4;12;9016;3
3261;1;5;6;0;11;138;257;0;48;6;0;1;0.0;2017;4;4;12;9012;3
7638;1;5;9;0;18;61;274;0;0;5;0;1;0.0;2017;4;4;12;8998;1
5478;1;5;6;0;11;138;182;0;48;10;0;1;71.85;2017;4;4;12;9006;4
3186;3;5;9;0;11;138;295;1;23;12;0;0;34.91;2017;4;4;12;8999;1
2236;16;5;6;0;12;137;147;0;23;1;1;0;0.0;2017;4;4;12;9010;4
6051;1;5;9;0;14;15;295;0;75;1;1;1;0.0;2017;4;4;12;9014;3
3849;1;18;6;0;20;64;0;0;75;1;1;1;0.0;2017;4;4;13;9017;0
6875;1;5;9;0;1;5;295;0;23;1;1;1;0.0;2017;4;4;13;9020;0
399;1;5;9;0;21;39;295;0;75;1;1;1;0.0;2017;4;4;12;9009;4
6886;1;21;9;0;7;107;171;0;75;1;1;1;0.0;2017;4;4;13;9021;0
7742;1;18;6;0;11;138;295;0;23;1;1;1;0.0;2017;4;4;12;8993;1
1710;1;9;9;0;21;39;295;0;0;1;1;1;0.0;2017;4;4;12;9002;4
9892;1;5;11;1;14;15;241;0;29;1;1;1;0.0;2017;4;4;12;8997;1
9589;3;5;6;0;11;138;295;0;48;1;1;0;0.0;2017;4;4;12;9000;1
1970;15;5;6;0;11;138;295;0;48;1;1;0;0.0;2017;4;4;12;9007;4
4466;2;5;6;0;11;138;229;0;48;1;1;0;0.0;2017;4;4;12;9011;3
4036;2;5;9;0;1;5;161;0;23;2;0;0;0.0;2017;4;4;13;9022;0
623;1;5;5;0;21;90;295;0;11;2;0;1;0.0;2017;4;4;12;8994;1
8930;1;7;9;0;6;119;246;4;3;2;0;1;0.0;2017;4;4;13;9019;0
7638;2;5;9;0;18;61;274;0;0;3;0;0;0.0;2017;4;4;12;9001;4
8938;3;18;11;1;11;138;284;0;0;1;1;0;0.0;2017;4;4;12;9008;4
7542;1;3;1;1;14;22;295;0;23;1;1;1;0.0;2017;4;4;12;8996;1
3984;1;5;9;0;17;55;57;0;75;2;0;1;0.0;2017;4;4;12;8995;1
919;1;5;6;0;11;138;172;0;16;5;0;1;0.0;2016;8;8;5;148;3
7268;1;5;1;1;20;42;295;0;23;12;0;1;0.0;2016;8;8;6;155;0
6929;1;5;6;0;11;138;257;0;23;26;0;1;0.0;2016;8;8;6;154;0
1082;2;5;6;0;11;138;172;0;23;5;0;0;0.0;2016;8;8;5;150;3
6793;1;18;11;1;6;52;110;0;23;5;0;1;0.0;2016;8;8;5;140;4
8030;1;5;9;0;11;138;10;0;48;11;0;1;0.0;2016;8;8;5;147;3
1963;1;9;9;0;12;137;295;0;0;2;0;1;0.0;2016;8;8;5;139;4
4990;1;5;9;0;12;137;295;0;0;4;0;1;0.0;2016;8;8;5;138;4
4957;1;9;9;0;11;19;295;0;23;5;0;1;0.0;2016;8;8;5;143;4
492;1;5;9;0;17;55;181;0;23;1;1;1;0.0;2016;8;8;5;136;1
9438;1;18;11;1;6;21;295;0;9;1;1;1;0.0;2016;8;8;6;153;0
4654;1;18;6;0;14;141;295;0;75;1;1;1;0.0;2016;8;8;5;132;1
8295;1;5;9;0;15;129;19;0;75;1;1;1;0.0;2016;8;8;5;137;4
9098;1;5;9;0;3;83;162;0;75;1;1;1;0.0;2016;8;8;5;149;3
1747;1;21;9;0;7;107;295;0;75;1;1;1;0.0;2016;8;8;5;133;1
553;1;5;9;0;14;100;136;0;75;1;1;1;0.0;2016;8;8;5;151;3
4652;1;18;6;0;7;106;295;0;75;1;1;1;0.0;2016;8;8;6;156;0
5885;1;8;9;0;11;138;115;0;65;1;1;1;0.0;2016;8;8;5;144;4
718;2;5;9;0;17;55;181;4;3;1;1;0;0.0;2016;8;8;5;134;1
7303;3;5;9;0;15;78;295;0;75;1;1;0;0.0;2016;8;8;5;142;4
766;1;18;6;0;15;129;295;0;75;2;0;1;0.0;2016;8;8;5;135;1
9687;1;5;9;0;15;129;19;0;75;1;1;1;0.0;2016;8;8;5;141;4
4348;1;18;6;0;3;83;295;0;23;2;0;1;0.0;2016;8;8;5;145;3
7273;1;5;1;1;20;58;0;0;75;3;0;1;0.0;2016;8;8;5;146;3
3169;2;5;5;0;11;138;257;0;23;1;1;0;0.0;2016;8;8;5;152;3
839;1;5;9;0;17;96;295;0;23;1;1;1;0.0;2016;10;10;19;2650;0
9160;1;5;3;0;11;138;295;0;23;1;1;1;0.0;2016;10;10;18;2613;4
1279;1;5;9;0;6;127;0;0;23;1;1;1;0.0;2016;10;10;18;2596;1
6870;1;5;6;0;18;120;152;0;23;1;1;1;0.0;2016;10;10;18;2600;1
8755;1;8;9;0;21;6;278;0;23;1;1;1;0.0;2016;10;10;18;2606;4
3178;1;5;3;0;11;138;295;0;23;1;1;1;0.0;2016;10;10;18;2623;3
9368;5;5;6;0;11;138;165;0;23;1;1;0;0.0;2016;10;10;19;2646;0
4427;1;8;5;0;11;138;295;0;23;1;1;1;0.0;2016;10;10;18;2624;3
891;1;5;9;0;21;43;295;0;23;1;1;1;0.0;2016;10;10;18;2614;4
3236;1;9;9;0;21;125;295;0;23;1;1;1;0.0;2016;10;10;18;2608;4
3509;2;5;1;1;12;137;147;0;0;1;1;0;0.0;2016;10;10;18;2629;3
3026;1;18;6;0;12;137;147;4;3;1;1;1;0.0;2016;10;10;18;2605;4
4025;1;5;9;0;11;138;295;0;23;1;1;1;0.0;2016;10;10;19;2642;0
9749;2;5;6;0;14;15;241;0;0;1;1;0;0.0;2016;10;10;19;2637;2
5857;2;5;6;0;11;138;56;0;0;1;1;0;0.0;2016;10;10;18;2630;3
5403;1;5;9;0;20;105;81;0;23;2;0;1;0.0;2016;10;10;18;2607;4
4884;3;5;6;0;11;138;172;0;48;2;0;0;0.0;2016;10;10;18;2612;4
7113;1;18;11;1;11;138;148;0;0;2;0;1;0.0;2016;10;10;19;2641;0
9002;1;5;9;0;7;115;295;0;23;3;0;1;0.0;2016;10;10;18;2603;1
5263;1;5;6;0;6;63;295;0;26;3;0;1;0.0;2016;10;10;19;2643;0
4884;4;5;6;0;11;138;172;0;48;3;0;0;0.0;2016;10;10;18;2631;3
5965;1;5;9;0;11;138;182;0;9;4;0;1;0.0;2016;10;10;19;2648;0
1895;1;9;9;0;6;63;295;0;23;4;0;1;0.0;2016;10;10;19;2645;0
925;2;5;6;0;11;138;295;0;23;4;0;0;0.0;2016;10;10;18;2626;3
925;3;5;6;0;11;138;295;0;23;4;0;0;0.0;2016;10;10;19;2652;0
9410;1;18;6;0;11;138;295;0;23;6;0;1;0.0;2016;10;10;19;2654;0
9749;1;5;6;0;14;15;241;0;0;5;0;1;0.0;2016;10;10;18;2636;3
842;1;5;1;1;11;138;295;0;0;5;0;1;0.0;2016;10;10;18;2620;4
4695;1;5;9;0;11;138;295;0;0;9;0;1;0.0;2016;10;10;19;2644;0
2401;1;18;11;1;11;138;295;0;23;7;0;1;0.0;2016;10;10;19;2649;0
1560;1;9;9;0;11;138;295;0;0;10;0;1;0.0;2016;10;10;18;2633;3
4121;4;5;9;0;11;138;229;0;23;12;0;0;0.0;2016;10;10;18;2616;4
2729;2;5;6;0;11;138;182;0;0;20;0;0;0.0;2016;10;10;18;2627;3
453;1;18;6;0;15;129;295;0;75;1;1;1;0.0;2016;10;10;18;2597;1
953;1;5;9;0;14;15;295;0;75;1;1;1;0.0;2016;10;10;18;2615;4
8809;2;5;9;0;3;83;295;0;75;1;1;0;0.0;2016;10;10;18;2617;4
922;1;5;9;0;14;100;295;0;75;1;1;1;0.0;2016;10;10;19;2638;2
3833;1;18;6;0;14;15;295;0;75;1;1;1;0.0;2016;10;10;18;2621;3
2883;1;5;9;0;14;15;218;0;75;1;1;1;0.0;2016;10;10;19;2651;0
322;1;5;9;0;20;132;295;0;75;1;1;1;0.0;2016;10;10;18;2635;3
5721;1;15;9;0;7;107;295;0;75;1;1;1;0.0;2016;10;10;18;2632;3
1202;1;18;6;0;15;129;0;0;75;1;1;1;0.0;2016;10;10;18;2625;3
7746;1;18;6;0;12;137;147;0;75;1;1;1;0.0;2016;10;10;18;2622;3
1084;1;18;6;0;15;129;295;0;75;1;1;1;0.0;2016;10;10;18;2611;4
7564;1;5;3;0;11;138;295;0;75;1;1;1;0.0;2016;10;10;18;2628;3
9177;1;5;9;0;20;64;295;0;75;1;1;1;0.0;2016;10;10;18;2610;4
9817;1;18;6;0;15;56;18;0;75;1;1;1;0.0;2016;10;10;18;2598;1
6554;1;5;9;0;15;101;212;0;75;1;1;1;0.0;2016;10;10;18;2595;1
836;1;5;9;0;17;55;57;0;75;1;1;1;0.0;2016;10;10;19;2653;0
2626;1;18;6;0;20;132;116;0;75;1;1;1;0.0;2016;10;10;18;2604;1
4420;1;18;6;0;15;142;109;0;75;1;1;1;0.0;2016;10;10;18;2599;1
5775;1;18;6;0;15;142;295;0;75;1;1;1;0.0;2016;10;10;19;2647;0
1814;1;18;6;0;3;83;295;0;75;2;0;1;0.0;2016;10;10;19;2639;0
2570;1;5;9;0;20;132;9;0;75;2;0;1;0.0;2016;10;10;18;2601;1
4729;1;5;9;0;6;127;0;0;75;2;0;1;0.0;2016;10;10;19;2640;0
4919;1;8;9;0;14;15;295;0;75;2;0;1;0.0;2016;10;10;18;2609;4
9080;1;5;9;0;14;100;136;0;75;2;0;1;0.0;2016;10;10;18;2634;3
7524;1;5;9;0;6;127;295;0;75;2;0;1;0.0;2016;10;10;18;2619;4
6766;1;5;1;1;20;68;295;0;75;2;0;1;0.0;2016;10;10;18;2602;1
3896;1;18;6;0;1;5;161;0;75;2;0;1;0.0;2016;10;10;18;2594;1
3080;1;18;6;0;15;142;106;0;75;4;0;1;0.0;2016;10;10;18;2618;4
7049;1;9;9;0;18;61;295;0;0;1;1;1;0.0;2017;3;3;10;7877;1
1879;1;5;6;0;18;120;295;0;23;1;1;1;0.0;2017;3;3;10;7883;4
4964;1;3;1;2;20;58;295;0;0;1;1;1;0.0;2017;3;3;10;7885;4
335;1;5;1;1;21;90;295;0;23;1;1;1;0.0;2017;3;3;10;7879;1
6138;1;18;11;1;11;138;148;0;23;1;1;1;0.0;2017;3;3;10;7897;3
4087;1;5;1;1;11;138;295;1;23;1;1;1;0.0;2017;3;3;11;7904;0
291;1;5;6;0;11;138;195;0;23;1;1;1;0.0;2017;3;3;11;7905;0
2052;20;5;6;0;11;138;36;0;23;1;1;0;0.0;2017;3;3;10;7887;4
881;1;5;1;1;11;138;230;0;0;1;1;1;0.0;2017;3;3;11;7903;0
3143;2;5;1;1;11;138;295;1;23;1;1;0;0.0;2017;3;3;11;7908;1
6237;1;8;9;0;12;35;295;0;23;1;1;1;0.0;2017;3;3;10;7878;1
2919;1;8;9;0;7;135;295;0;23;1;1;1;0.0;2017;3;3;10;7884;4
1057;2;5;6;0;11;138;295;0;23;1;1;0;0.0;2017;3;3;10;7888;4
5563;1;8;9;0;11;138;295;0;23;1;1;1;0.0;2017;3;3;10;7899;3
3631;8;5;9;0;15;56;295;0;0;1;1;0;0.0;2017;3;3;10;7876;1
